Date Submitted,Workout Date,Activity Type,Calories Burned (kCal),Distance (mi),Workout Time (seconds),Avg Pace (min/mi),Max Pace,Avg Speed (mi/h),Max Speed,Avg Heart Rate,Steps,Notes,Source,Link
x,16-Sep-17,x,x,3.1,19.55,6.3,x,x,x,,x,,,http://www.mapmyrun.com/workout/2467538360
x,6-Oct-17,x,x,3.11,1198,6.416666667,x,x,x,,x,,,http://www.mapmyrun.com/workout/2508593210
x,14-Oct-17,x,x,3.09,1197,6.466666667,x,x,x,,x,,,http://www.mapmyrun.com/workout/2522643863
"Feb. 19, 2013","Feb. 17, 2013",Run,1195,9.88677,5482,9.14,3.0797,6.57,19.4824,,0,,Unknown,http://www.mapmyrun.com/workout/234702700
"Feb. 15, 2013","Feb. 15, 2013",Run,732,6.23284,3119,8.45,2.71065,7.1,22.1349,,0,,Unknown,http://www.mapmyrun.com/workout/233193312
"Feb. 13, 2013","Feb. 10, 2013",Run,1165,10,5198,8.66,2.93698,6.93,20.4291,,0,,Unknown,http://www.mapmyrun.com/workout/232385680
2-May-17,"Feb. 8, 2013",Run,0,6.18948,0,0,0,0,0,,13897,,,http://www.mapmyrun.com/workout/2165940452
"Feb. 13, 2013","Feb. 8, 2013",Run,0,6.19,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/232393440
"Feb. 3, 2013","Feb. 3, 2013",Run,928,8,4151,8.65,6.09398,6.94,9.84579,,0,,Unknown,http://www.mapmyrun.com/workout/228762762
"Feb. 1, 2013","Feb. 1, 2013",Run,598,5.15086,2875,9.34,5.32298,6.42,11.2719,,0,,Unknown,http://www.mapmyrun.com/workout/228012150
"Jan. 27, 2013","Jan. 27, 2013",Run,933,8,4012,8.36,1.69993,7.18,35.2955,,0,,Unknown,http://www.mapmyrun.com/workout/226247550
"Dec. 31, 2012","Dec. 31, 2012",Run,811,7,3751,8.93,4.18556,6.72,14.335,,0,,Unknown,http://www.mapmyrun.com/workout/216545694
2-May-17,"Dec. 24, 2012",Run,823,7.01652,3960,9.40637239,0,6.378654545,0,,10643,,,http://www.mapmyrun.com/workout/2165940326
"Jan. 3, 2013","Dec. 24, 2012",Run,823,7.01672,3960,9.406104277,0,6.378836364,0,0,0,,,http://www.mapmyrun.com/workout/217462894
"Dec. 31, 2012","Nov. 24, 2012",Run,692,5.97,3102,8.66,6.54022,6.93,9.17401,,0,,Unknown,http://www.mapmyrun.com/workout/216546536
"Oct. 8, 2012","Oct. 8, 2012",Run,3040,26.22,13855,8.81,0,6.81,0,,0,,,http://www.mapmyrun.com/workout/191148587
"Oct. 8, 2012","Oct. 7, 2012",Run,3158,26.64,13855,8.67,4.48114,6.92,13.3895,,0,,Unknown,http://www.mapmyrun.com/workout/191379775
"Sept. 27, 2012","Sept. 27, 2012",Run,946,8,3748,7.81,5.93148,7.68,10.1155,,0,,Unknown,http://www.mapmyrun.com/workout/187030573
"Sept. 27, 2012","Sept. 27, 2012",Run,485,4.31208,1835,7.092478185,0,8.459666485,0,0,0,,,http://www.mapmyrun.com/workout/186720331
"Sept. 23, 2012","Sept. 23, 2012",Run,1746,15,8330,9.25556,6.14572,6.48259,9.7629,,0,,Unknown,http://www.mapmyrun.com/workout/185236413
"Sept. 21, 2012","Sept. 21, 2012",Run,596,5,2413,8.04333,4.59393,7.45959,13.0607,,0,,Unknown,http://www.mapmyrun.com/workout/184392629
"Sept. 16, 2012","Sept. 16, 2012",Run,2319,20,10513,8.76083,4.15013,6.84866,14.4574,,0,,Unknown,http://www.mapmyrun.com/workout/182184399
"Sept. 14, 2012","Sept. 14, 2012",Run,591,5,2289,7.63,5.48757,7.8637,10.9338,,0,,Unknown,http://www.mapmyrun.com/workout/181325559
"Sept. 12, 2012","Sept. 12, 2012",Run,805,6.63131,3155,7.929554392,0,7.566629477,0,0,0,,,http://www.mapmyrun.com/workout/180372351
"Sept. 9, 2012","Sept. 9, 2012",Run,1159,10,5291,8.81833,5.59382,6.80401,10.7261,,0,,Unknown,http://www.mapmyrun.com/workout/178730303
"Sept. 7, 2012","Sept. 7, 2012",Run,451,4.08,2344,9.57516,4.30919,6.26621,13.9237,,0,,Unknown,http://www.mapmyrun.com/workout/177859157
"Sept. 5, 2012","Sept. 5, 2012",Run,624,5.26,2350,7.44613,5.04431,8.05787,11.8946,,0,,Unknown,http://www.mapmyrun.com/workout/177027901
"Sept. 2, 2012","Sept. 2, 2012",Run,2460,20.83,12678,10.144,5.8355,5.91481,10.2819,,0,,Unknown,http://www.mapmyrun.com/workout/175388263
"Sept. 1, 2012","Aug. 31, 2012",Run,539,4.64,2521,9.05532,4.77882,6.62594,12.5554,,0,,Unknown,http://www.mapmyrun.com/workout/175084237
"Aug. 29, 2012","Aug. 29, 2012",Run,843,7.11614,3570,8.361274511,0,7.175939496,0,0,0,,,http://www.mapmyrun.com/workout/173750911
"Aug. 27, 2012","Aug. 26, 2012",Run,1748,14.8153,8379,9.31,4.46892,6.44468,13.4261,,0,,Unknown,http://www.mapmyrun.com/workout/172427531
"Aug. 25, 2012","Aug. 25, 2012",Run,571,5.05,2954,9.74918,4.4975,6.15437,13.3407,,0,,Unknown,http://www.mapmyrun.com/workout/171762589
"Aug. 22, 2012","Aug. 22, 2012",Run,569,4.83,2130,7.3499,0,8.16338,0,,0,,,http://www.mapmyrun.com/workout/170410879
"Aug. 20, 2012","Aug. 19, 2012",Run,2088,18,9738,9.01667,6.07819,6.65434,9.87136,,0,,Unknown,http://www.mapmyrun.com/workout/168985523
"Aug. 17, 2012","Aug. 16, 2012",Run,531,4.52,1976,7.28614,5.43047,8.23482,11.0488,,0,,Unknown,http://www.mapmyrun.com/workout/167655091
"Aug. 15, 2012","Aug. 15, 2012",Run,431,3.88,2711,11.6452,4.09332,5.15234,14.658,,0,,Unknown,http://www.mapmyrun.com/workout/166944509
"Aug. 12, 2012","Aug. 12, 2012",Run,1517,13,6492,8.32308,5.4258,7.20887,11.0583,,0,,Unknown,http://www.mapmyrun.com/workout/165286999
"Aug. 11, 2012","Aug. 10, 2012",Run,418,3.58,1950,9.07821,4.73042,6.60923,12.6839,,0,,Unknown,http://www.mapmyrun.com/workout/164832259
"Aug. 8, 2012","Aug. 8, 2012",Run,1184,10,4751,7.91833,5.59985,7.57735,10.7146,,0,,Unknown,http://www.mapmyrun.com/workout/163625837
"Aug. 5, 2012","Aug. 5, 2012",Run,2005,17,10284,10.0824,1.22976,5.95099,48.7898,,0,,Unknown,http://www.mapmyrun.com/workout/162086499
"Aug. 3, 2012","Aug. 3, 2012",Run,940,8,3871,8.06458,5.63544,7.43994,10.6469,,0,,Unknown,http://www.mapmyrun.com/workout/161261157
"Aug. 3, 2012","Aug. 1, 2012",Run,515,4.28,2987,11.6316,4.3054,5.15835,13.936,,0,,Unknown,http://www.mapmyrun.com/workout/161260917
29-Jul-12,29-Jul-12,Run,1748,15,7540,8.37778,2.52755,7.1618,23.7384,,0,,Unknown,http://www.mapmyrun.com/workout/158767333
26-Jul-12,25-Jul-12,Run,580,5,2134,7.11333,5.1501,8.43486,11.6503,,0,,Unknown,http://www.mapmyrun.com/workout/157602067
22-Jul-12,22-Jul-12,Run,1526,14,7279,8.66548,5.45184,6.92403,11.0055,,0,,Unknown,http://www.mapmyrun.com/workout/155551433
21-Jul-12,20-Jul-12,Run,349,3.17135,2022,10.8209,4.12463,5.5448,14.5468,,,,Unknown,http://www.mapmyrun.com/workout/155186321
18-Jul-12,18-Jul-12,Run,554,5,2205,7.35,4.69998,8.16327,12.766,,0,,Unknown,http://www.mapmyrun.com/workout/153944991
15-Jul-12,15-Jul-12,Run,1111,10,4692,7.82,4.60528,7.67263,13.0285,,0,,Unknown,http://www.mapmyrun.com/workout/152367249
15-Jul-12,13-Jul-12,Run,359,3.03,1304,7.17272,4.67063,8.36503,12.8462,,0,,Unknown,http://www.mapmyrun.com/workout/152367655
11-Jul-12,11-Jul-12,Run,404,3.45768,1962,9.53369,1.66833,6.29347,35.9642,,,,Unknown,http://www.mapmyrun.com/workout/150747877
8-Jul-12,8-Jul-12,Run,1539,13,6374,8.17179,5.04123,7.34233,11.9019,,0,,Unknown,http://www.mapmyrun.com/workout/149163029
6-Jul-12,6-Jul-12,Run,400,3.66,2000,9.10747,4.15722,6.588,14.4327,,0,,Unknown,http://www.mapmyrun.com/workout/148382799
5-Jul-12,5-Jul-12,Run,794,6.87941,3360,8.140232956,0,7.370796429,0,0,0,,,http://www.mapmyrun.com/workout/147997133
1-Jul-12,1-Jul-12,Run,1327,12.01,5789,8.03358,5.03594,7.46865,11.9143,,0,,Unknown,http://www.mapmyrun.com/workout/146128579
30-Jun-12,30-Jun-12,Run,445,4.05,2303,9.47737,4.22004,6.33087,14.2179,,0,,Unknown,http://www.mapmyrun.com/workout/145720577
27-Jun-12,27-Jun-12,Run,496,4.52,1953,7.20133,5.36413,8.3318,11.1854,,0,,Unknown,http://www.mapmyrun.com/workout/144637289
24-Jun-12,24-Jun-12,Run,1110,10,4709,7.84833,4.83072,7.64494,12.4205,,0,,Unknown,http://www.mapmyrun.com/workout/142999895
22-Jun-12,22-Jun-12,Run,365,3.35,2092,10.408,4.36031,5.76482,13.7605,,0,,Unknown,http://www.mapmyrun.com/workout/142270901
20-Jun-12,20-Jun-12,Run,363,3.07,1293,7.01954,5.38299,8.54756,11.1462,,0,,Unknown,http://www.mapmyrun.com/workout/141459455
17-Jun-12,17-Jun-12,Run,735,6.18,2692,7.25998,4.58686,8.26449,13.0809,,0,,Unknown,http://www.mapmyrun.com/workout/139900967
9-Jun-12,9-Jun-12,Run,981,9,4783,8.85741,4.87421,6.77399,12.3097,,0,,Unknown,http://www.mapmyrun.com/workout/136499073
2-May-17,7-Jun-12,Run,0,5.01882,0,0,0,0,0,,11268,,,http://www.mapmyrun.com/workout/2165940197
8-Jun-12,7-Jun-12,Run,0,5.01883,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/135904591
5-Jun-12,5-Jun-12,Run,0,5.01883,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/134839471
3-Jun-12,3-Jun-12,Run,987,9.06,4760,8.75644,5.02216,6.8521,11.9471,,0,,Unknown,http://www.mapmyrun.com/workout/133722019
17-May-12,17-May-12,Run,466,4.26856,2160,8.43375,0,7.11427,0,,0,,,http://www.mapmyrun.com/workout/126451191
2-May-17,14-May-12,Run,0,7.98897,0,0,0,0,0,,17937,,,http://www.mapmyrun.com/workout/2165940116
15-May-12,14-May-12,Run,0,7.98959,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/125453443
11-May-12,10-May-12,Run,627,5.23,2744,8.74442,4.54169,6.86152,13.211,,0,,Unknown,http://www.mapmyrun.com/workout/123825633
11-May-12,8-May-12,Run,656,5.35,2785,8.67601,3.11753,6.91562,19.246,,0,,Unknown,http://www.mapmyrun.com/workout/123825293
1-May-12,1-May-12,Run,0,5.01883,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/120172807
29-Apr-12,29-Apr-12,Run,1054,9.61,5431,9.41901,3.48574,6.3701,17.213,,0,,Unknown,http://www.mapmyrun.com/workout/119278925
23-Apr-12,22-Apr-12,Run,1106,10.05,5838,9.68159,5.42667,6.19733,11.0565,,0,,Unknown,http://www.mapmyrun.com/workout/117193223
23-Apr-12,17-Apr-12,Run,740,6.18541,3112,8.37911,4.78091,7.16067,12.5499,,0,,Unknown,http://www.mapmyrun.com/workout/117193071
15-Apr-12,15-Apr-12,Run,990,9,5208,9.64444,1.86449,6.2212,32.1804,,0,,Unknown,http://www.mapmyrun.com/workout/114130409
13-Apr-12,13-Apr-12,Run,0,5.35512,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/113378901
10-Apr-12,10-Apr-12,Run,0,4.02639,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/112314273
8-Apr-12,8-Apr-12,Run,964,8.85,4731,8.9096,4.97803,6.73431,12.053,,0,,Unknown,http://www.mapmyrun.com/workout/111627925
5-Apr-12,5-Apr-12,Run,0,7.06762,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/110647745
3-Apr-12,3-Apr-12,Run,0,5.32102,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/109883071
1-Apr-12,1-Apr-12,Run,1261,11.41,6840,9.99124,0,6.00526,0,,0,,,http://www.mapmyrun.com/workout/109176721
30-Mar-12,30-Mar-12,Run,545,4.9,2276,7.7415,4.18807,7.75044,14.3264,,0,,,http://www.mapmyrun.com/workout/109384483
25-Mar-12,25-Mar-12,Run,1478,13.2,5940,7.5,0,8,0,,0,,,http://www.mapmyrun.com/workout/106725882
20-Mar-12,20-Mar-12,Run,0,5.17618,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/105099760
18-Mar-12,18-Mar-12,Run,1502,13.66,7877,9.61079,5.14646,6.24299,11.6585,,0,,Unknown,http://www.mapmyrun.com/workout/104294902
2-May-17,16-Mar-12,Run,0,6.56914,0,0,0,0,0,,14749,,,http://www.mapmyrun.com/workout/2165940020
17-Mar-12,16-Mar-12,Run,0,6.56964,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/103760172
10-Mar-12,10-Mar-12,Run,1293,11.85,6441,9.05907,3.23805,6.6232,18.5297,,0,,Unknown,http://www.mapmyrun.com/workout/101548204
8-Mar-12,8-Mar-12,Run,0,6.20622,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/100539882
2-May-17,6-Mar-12,Run,0,4.88646,0,0,0,0,0,,10971,,,http://www.mapmyrun.com/workout/2165939927
7-Mar-12,6-Mar-12,Run,0,4.88675,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/100038010
4-Mar-12,4-Mar-12,Run,1160,10.63,5797,9.08906,4.87026,6.60135,12.3197,,0,,Unknown,http://www.mapmyrun.com/workout/99317110
"Feb. 28, 2012","Feb. 28, 2012",Run,0,4.5312,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/98071442
"Feb. 26, 2012","Feb. 26, 2012",Run,1216,10.09,6037,9.97192,5.85565,6.0169,10.2465,,0,,Unknown,http://www.mapmyrun.com/workout/97478194
"Feb. 24, 2012","Feb. 24, 2012",Run,0,4.88675,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/96859394
"Feb. 21, 2012","Feb. 21, 2012",Run,0,4.88675,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/96048846
"Feb. 19, 2012","Feb. 19, 2012",Run,1103,9.38,5358,9.52026,6.07595,6.30235,9.875,,0,,Unknown,http://www.mapmyrun.com/workout/95562718
"Feb. 12, 2012","Feb. 12, 2012",Run,0,8.40934,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/93891646
2-May-17,"Feb. 9, 2012",Run,0,4.53104,0,0,0,0,0,,10173,,,http://www.mapmyrun.com/workout/2165939792
"Feb. 10, 2012","Feb. 9, 2012",Run,0,4.5312,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/93338714
"Feb. 2, 2012","Feb. 2, 2012",Run,500,4.53,2231,8.20824,2.85846,7.30973,20.9903,,0,,Unknown,http://www.mapmyrun.com/workout/91502290
"Jan. 29, 2012","Jan. 29, 2012",Run,541,4.82,2185,7.55533,4.80501,7.94142,12.487,,0,,Unknown,http://www.mapmyrun.com/workout/90456090
"Jan. 1, 2012","Jan. 1, 2012",Run,0,7.55532,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/84210462
"Dec. 29, 2011","Dec. 29, 2011",Run,0,6.32594,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/83732728
"Dec. 27, 2011","Dec. 27, 2011",Run,0,6.72716,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/83463948
"Dec. 25, 2011","Dec. 25, 2011",Run,1142,10.4,5803,9.29968,4.88586,6.45184,12.2803,,0,,Unknown,http://www.mapmyrun.com/workout/83150868
"Dec. 21, 2011","Dec. 21, 2011",Run,0,6.72716,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/82636896
"Dec. 18, 2011","Dec. 18, 2011",Run,1073,9.73,5592,9.57862,3.95487,6.26395,15.1712,,0,,Unknown,http://www.mapmyrun.com/workout/82277956
2-May-17,"Dec. 15, 2011",Run,0,8.98441,0,0,0,0,0,,20172,,,http://www.mapmyrun.com/workout/2165939708
"Dec. 16, 2011","Dec. 15, 2011",Run,0,8.98449,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/82030304
"Dec. 11, 2011","Dec. 9, 2011",Run,958,8.75,4468,8.51048,3.95594,7.05013,15.1671,,0,,Unknown,http://www.mapmyrun.com/workout/81359870
2-May-17,"Dec. 6, 2011",Run,1037,9.41005,5400,9.564242485,0,6.273366667,0,,14486,,,http://www.mapmyrun.com/workout/2165939624
"Dec. 11, 2011","Dec. 6, 2011",Run,1037,9.41059,5400,9.5637,0,6.27373,0,,0,,,http://www.mapmyrun.com/workout/81359722
"Dec. 4, 2011","Dec. 4, 2011",Run,1183,10.73,6168,9.58062,2.92907,6.26265,20.4844,,0,,Unknown,http://www.mapmyrun.com/workout/80543348
"Nov. 30, 2011","Nov. 30, 2011",Run,938,8.49,4940,9.69768,5.51372,6.18704,10.882,,0,,Unknown,http://www.mapmyrun.com/workout/80018348
"Nov. 27, 2011","Nov. 27, 2011",Run,1251,10.63,6243,9.78833,2.12475,6.12975,28.2386,,0,,Unknown,http://www.mapmyrun.com/workout/79538006
"Nov. 21, 2011","Nov. 21, 2011",Run,997,8.99132,5400,10.0097,0,5.99421,0,,0,,,http://www.mapmyrun.com/workout/78643690
"Nov. 19, 2011","Nov. 19, 2011",Run,1251,10.5132,5635,8.90205,5.50473,6.74002,10.8997,,0,,Unknown,http://www.mapmyrun.com/workout/78309602
"Nov. 16, 2011","Nov. 16, 2011",Run,0,8.40934,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/77906706
"Nov. 13, 2011","Nov. 13, 2011",Run,1251,10.48,5679,9.03149,4.33288,6.64342,13.8476,,0,,Unknown,http://www.mapmyrun.com/workout/77355566
"Nov. 6, 2011","Nov. 6, 2011",Run,1561,12.87,7393,9.57395,4.84393,6.26701,12.3866,,0,,Unknown,http://www.mapmyrun.com/workout/76266706
"Oct. 29, 2011","Oct. 29, 2011",Run,1613,13.313,7644,9.54307,5.94089,6.28728,10.0995,,0,,Unknown,http://www.mapmyrun.com/workout/75080108
"Oct. 23, 2011","Oct. 23, 2011",Run,1474,12.3898,6992,9.4512,5.62841,6.3484,10.6602,,0,,Unknown,http://www.mapmyrun.com/workout/74088686
"Oct. 16, 2011","Oct. 16, 2011",Run,1528,13.78,8248,9.97581,1.70742,6.01455,35.1407,,0,,Unknown,http://www.mapmyrun.com/workout/72935136
"Oct. 9, 2011","Oct. 9, 2011",Run,1097,10.04,5400,8.96414,0,6.69333,0,,0,,,http://www.mapmyrun.com/workout/71786984
"Oct. 2, 2011","Oct. 2, 2011",Run,1103,9.24,4996,9.01154,3.95309,6.65813,15.178,,0,,Unknown,http://www.mapmyrun.com/workout/70621660
"Sept. 30, 2011","Sept. 30, 2011",Run,0,6.32594,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/70319224
"Sept. 28, 2011","Sept. 28, 2011",Run,691,6.33,3360,8.84676,0,6.78214,0,,0,,,http://www.mapmyrun.com/workout/69992350
"Sept. 18, 2011","Sept. 18, 2011",Run,962,8.78,4478,8.5,0,7.058823529,0,,0,,,http://www.mapmyrun.com/workout/68128208
"Sept. 18, 2011","Sept. 17, 2011",Run,1193,8.77934,4509,8.511,5.61006,7.0497,10.6951,,,,Unknown,http://www.mapmyrun.com/workout/68128062
"Sept. 10, 2011","Sept. 10, 2011",Run,786,6.95,4500,10.7914,6.09682,5.56,9.84119,,0,,Unknown,http://www.mapmyrun.com/workout/66726596
"Sept. 3, 2011","Sept. 3, 2011",Run,807,7.32,3600,8.19672,0,7.32,0,,0,,,http://www.mapmyrun.com/workout/65452132
"Aug. 31, 2011","Aug. 31, 2011",Run,0,6.72716,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/64905418
"Aug. 27, 2011","Aug. 27, 2011",Run,0,7.64027,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/64157270
"Aug. 20, 2011","Aug. 20, 2011",Run,850,7.77,3960,8.49421,0,7.06364,0,,0,,,http://www.mapmyrun.com/workout/62744934
"Aug. 14, 2011","Aug. 14, 2011",Run,879,7.77,4200,9.00901,0,6.66,0,,0,,,http://www.mapmyrun.com/workout/61554008
"Aug. 6, 2011","Aug. 6, 2011",Run,0,8.46943,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/59986250
23-Jul-11,23-Jul-11,Run,0,7.63825,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/57280298
4-Jul-11,4-Jul-11,Run,0,6.85741,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/53412158
3-Jul-11,3-Jul-11,Run,0,6.85741,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/53349656
18-Jun-11,18-Jun-11,Run,0,7.7397,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/50924688
12-Jun-11,12-Jun-11,Run,0,3.16718,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/50023614
11-Jun-11,11-Jun-11,Run,0,7.7397,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/49898910
2-May-17,4-Jun-11,Run,0,8.46929,0,0,0,0,0,,19015,,,http://www.mapmyrun.com/workout/2165939546
5-Jun-11,4-Jun-11,Run,0,8.46943,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/48990012
28-May-11,28-May-11,Run,0,8.46943,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/47948734
2-May-17,24-May-11,Run,0,6.32556,0,0,0,0,0,,14202,,,http://www.mapmyrun.com/workout/2165939468
27-May-11,24-May-11,Run,0,6.32594,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/47867024
8-May-11,8-May-11,Run,1128,10.12,5700,9.38735,0,6.39158,0,,0,,,http://www.mapmyrun.com/workout/45391458
1-May-11,1-May-11,Run,1121,10.12,5460,8.99209,0,6.67253,0,,0,,,http://www.mapmyrun.com/workout/44626074
12-Apr-11,12-Apr-11,Run,701,6.33,3180,8.37283,0,7.16604,0,,0,,,http://www.mapmyrun.com/workout/42572022
12-Apr-11,12-Apr-11,Run,701,6.32594,3240,8.53629,0,7.02882,0,,0,,,http://www.mapmyrun.com/workout/42572014
2-May-17,25-Mar-11,Run,0,5.46744,0,0,0,0,0,,12276,,,http://www.mapmyrun.com/workout/2165939348
28-Mar-11,25-Mar-11,Run,0,5.46795,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/41117652
16-Mar-11,16-Mar-11,Run,0,6.72716,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/40137748
2-May-17,13-Mar-11,Run,1459,13.142,7200,9.131030285,0,6.571,0,,19415,,,http://www.mapmyrun.com/workout/2165939264
16-Mar-11,13-Mar-11,Run,1459,13.1423,7200,9.11854,0,6.58,0,,0,,,http://www.mapmyrun.com/workout/40123156
6-Mar-11,6-Mar-11,Run,0,11.1131,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/39305696
"Feb. 27, 2011","Feb. 27, 2011",Run,0,12.839,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/38799544
"Feb. 20, 2011","Feb. 20, 2011",Run,0,7.16026,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/38272424
"Feb. 19, 2011","Feb. 19, 2011",Run,0,10.6981,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/38205528
"Feb. 19, 2011","Feb. 19, 2011",Run,0,10.6981,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/38184956
2-May-17,"Feb. 17, 2011",Run,0,6.20563,0,0,0,0,0,,13933,,,http://www.mapmyrun.com/workout/2165939174
"Feb. 18, 2011","Feb. 17, 2011",Run,0,6.20622,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/38122122
"Feb. 11, 2011","Feb. 11, 2011",Run,0,5.94529,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/37564724
"Feb. 8, 2011","Feb. 8, 2011",Run,677,6.11,3300,9.00164,0,6.66545,0,,0,,,http://www.mapmyrun.com/workout/37333624
"Feb. 5, 2011","Feb. 5, 2011",Run,1365,12.18,7200,9.85222,0,6.09,0,,0,,,http://www.mapmyrun.com/workout/37131178
2-May-17,"Jan. 31, 2011",Run,0,5.24686,0,0,0,0,0,,11780,,,http://www.mapmyrun.com/workout/2165939069
"Feb. 6, 2011","Jan. 31, 2011",Run,0,5.24721,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/37172294
2-May-17,"Jan. 29, 2011",Run,0,4.92561,0,0,0,0,0,,11059,,,http://www.mapmyrun.com/workout/2165938979
"Feb. 6, 2011","Jan. 29, 2011",Run,0,4.92581,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/37172072
"Jan. 25, 2011","Jan. 25, 2011",Run,729,6.57,3600,9.13242,0,6.57,0,,0,,,http://www.mapmyrun.com/workout/36310208
"Jan. 23, 2011","Jan. 23, 2011",Run,0,9.50538,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/36142942
"Jan. 20, 2011","Jan. 20, 2011",Run,0,5.49827,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/35976320
"Jan. 18, 2011","Jan. 18, 2011",Run,0,7.98959,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/35860904
"Jan. 14, 2011","Jan. 14, 2011",Run,0,6.56964,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/35547338
"Dec. 25, 2010","Dec. 25, 2010",Run,0,7.0261,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/34486208
"Dec. 23, 2010","Dec. 23, 2010",Run,0,8.32518,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/34434318
"Dec. 23, 2010","Dec. 23, 2010",Run,0,8.32518,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/34434312
2-May-17,"Dec. 21, 2010",Run,0,5.46744,0,0,0,0,0,,12276,,,http://www.mapmyrun.com/workout/2165938877
"Dec. 22, 2010","Dec. 21, 2010",Run,0,5.46795,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/34401582
2-May-17,"Dec. 17, 2010",Run,530,4.62984,2400,8.639607416,0,6.94476,0,,6513,,,http://www.mapmyrun.com/workout/2165938709
"Dec. 20, 2010","Dec. 17, 2010",Run,530,4.63,2400,8.58,0,7,0,0,0,,,http://www.mapmyrun.com/workout/34330544
"Dec. 16, 2010","Dec. 16, 2010",Run,607,5.13303,2400,7.79727,0,7.695,0,,0,,,http://www.mapmyrun.com/workout/34222660
2-May-17,"Dec. 5, 2010",Run,2906,26.1759,14100,8.977723784,0,6.683208511,0,,38094,,,http://www.mapmyrun.com/workout/2165938553
"Dec. 6, 2010","Dec. 5, 2010",Run,2906,26.1765,14100,8.97632,0,6.68426,0,,0,,,http://www.mapmyrun.com/workout/33891958
"Dec. 1, 2010","Dec. 1, 2010",Run,323,2.85829,1500,8.746488285,0,6.859896,0,,0,,,http://www.mapmyrun.com/workout/33727180
"Nov. 30, 2010","Nov. 30, 2010",Run,337,2.92909,1440,8.19113,0,7.325,0,,0,,,http://www.mapmyrun.com/workout/33689160
"Nov. 28, 2010","Nov. 28, 2010",Run,905,7.98959,4200,8.76095,0,6.84857,0,,0,,,http://www.mapmyrun.com/workout/33610928
"Nov. 23, 2010","Nov. 23, 2010",Run,0,4.71607,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/33445546
"Nov. 21, 2010","Nov. 21, 2010",Run,2312,20.5306,11220,9.10862,0,6.58717,0,,0,,,http://www.mapmyrun.com/workout/33356980
